model_name,pretrained_tag,model_id,arch_family,resnet_depth,resnet_multiplier,patch_size,image_size,training_data,quickgelu,embed_dim,total_params_M,avg_accuracy,overall_accuracy,worst_group_accuracy,worst_group,best_group_accuracy,best_group,accuracy_gap,total_images,load_time_s,encode_time_s,acc_blonde_female,acc_blonde_male,acc_non-blonde_female,acc_non-blonde_male,vit_size
EVA02-L-14-336,merged2b_s6b_b61k,EVA02-L-14-336_merged2b_s6b_b61k,EVA,,,14.0,336,Merged-2b,False,,428.1,0.9031660154293156,0.9031660154293156,0.7888888888888889,blonde_male,0.9370967741935484,blonde_female,0.1142771265404268,19962,13.7,178.9,0.9370967741935484,0.7888888888888889,0.8744752738814375,0.9319177173191772,
ViT-B-16,metaclip_fullcc,ViT-B-16_metaclip_fullcc,CLIP,,,16.0,224,CommonCrawl-2.5b,False,512.0,149.6,0.9020639214507564,0.9020639214507564,0.6944444444444444,blonde_male,0.9171864631718646,non-blonde_male,0.207619477006312,19962,8.9,33.8,0.8814516129032258,0.6944444444444444,0.8994573564042183,0.9171864631718646,B
ViT-bigG-14-quickgelu,metaclip_fullcc,ViT-bigG-14-quickgelu_metaclip_fullcc,CLIP,,,14.0,224,CommonCrawl-2.5b,True,1280.0,2539.6,0.9015128744614768,0.9015128744614768,0.7944444444444444,blonde_male,0.9370967741935484,blonde_female,0.1070684300170323,19962,205.6,263.4,0.9370967741935484,0.7944444444444444,0.874680045049657,0.9271400132714002,bigG
coca_ViT-L-14,laion2b_s13b_b90k,coca_ViT-L-14_laion2b_s13b_b90k,CoCa,,,14.0,224,LAION-2b,False,768.0,638.5,0.9011622081955716,0.9011622081955716,0.7888888888888889,blonde_male,0.9070338896283404,non-blonde_female,0.1122733193066827,19962,26.7,63.0,0.8782258064516129,0.7888888888888889,0.9070338896283404,0.9037823490378236,L
ViT-B-16,datacomp_xl_s13b_b90k,ViT-B-16_datacomp_xl_s13b_b90k,CLIP,,,16.0,224,DataComp-1b,False,512.0,149.6,0.9007113515679792,0.9007113515679792,0.8666666666666667,blonde_male,0.9342741935483873,blonde_female,0.0340446849013125,19962,8.4,34.0,0.9342741935483873,0.8666666666666667,0.8836899764513156,0.9125414731254148,B
ViT-L-14,metaclip_fullcc,ViT-L-14_metaclip_fullcc,CLIP,,,14.0,224,CommonCrawl-2.5b,False,768.0,427.6,0.9006111612062919,0.9006111612062919,0.85,blonde_male,0.9254032258064516,blonde_female,0.0506111612062919,19962,20.3,62.6,0.9254032258064516,0.85,0.8871710863110474,0.9110816191108162,L
RN50-quickgelu,cc12m,RN50-quickgelu_cc12m,ResNet,50.0,x1,,224,CC-12m,True,1024.0,102.0,0.9002103997595431,0.9002103997595431,0.2611111111111111,blonde_male,0.981021897810219,non-blonde_male,0.6390992886484319,19962,12.4,31.1,0.4201612903225806,0.2611111111111111,0.9715368076174876,0.981021897810219,
ViT-L-14,commonpool_xl_clip_s13b_b90k,ViT-L-14_commonpool_xl_clip_s13b_b90k,CLIP,,,14.0,224,CommonPool-12.8b,False,768.0,427.6,0.8996092575894199,0.8996092575894199,0.8055555555555556,blonde_male,0.933467741935484,blonde_female,0.0940537020338643,19962,20.8,62.7,0.933467741935484,0.8055555555555556,0.8710965496058155,0.9276708692767088,L
ViT-H-14-worldwide,metaclip2_worldwide,ViT-H-14-worldwide_metaclip2_worldwide,CLIP,,,14.0,224,MetaCLIP2-2.5b,False,1024.0,1858.8,0.8988077346959222,0.8988077346959222,0.8277777777777777,blonde_male,0.9262096774193548,blonde_female,0.0710299569181445,19962,305.1,122.1,0.9262096774193548,0.8277777777777777,0.8843042899559742,0.9102853351028534,H
ViT-B-32-quickgelu,openai,ViT-B-32-quickgelu_openai,CLIP,,,32.0,224,OpenAI-400m,True,512.0,151.3,0.8986574491533914,0.8986574491533914,0.75,blonde_male,0.9068548387096774,blonde_female,0.1486574491533914,19962,11.5,30.3,0.9068548387096774,0.75,0.8938261492781816,0.9057730590577306,B
ViT-H-14-378-quickgelu,dfn5b,ViT-H-14-378-quickgelu_dfn5b,CLIP,,,14.0,378,DFN-5b,True,1024.0,986.7,0.8981564973449554,0.8981564973449554,0.8611111111111112,blonde_male,0.9491935483870968,blonde_female,0.0370453862338442,19962,41.6,302.2,0.9491935483870968,0.8611111111111112,0.8737585747926692,0.9138686131386862,H
ViT-bigG-14-CLIPA-336,datacomp1b,ViT-bigG-14-CLIPA-336_datacomp1b,CLIPA,,,14.0,336,DataComp-1b,False,1280.0,2517.8,0.897705640717363,0.897705640717363,0.85,blonde_male,0.9000663570006636,non-blonde_male,0.047705640717363,19962,201.4,488.2,0.8935483870967742,0.85,0.8978191870584622,0.9000663570006636,bigG
RN50,cc12m,RN50_cc12m,ResNet,50.0,x1,,224,CC-12m,False,1024.0,102.0,0.8973549744514577,0.8973549744514577,0.2777777777777778,blonde_male,0.9782942561687314,non-blonde_female,0.6195771966736799,19962,1.2,30.7,0.3903225806451613,0.2777777777777778,0.9782942561687314,0.9741207697412076,
ViT-B-32,laion2b_s34b_b79k,ViT-B-32_laion2b_s34b_b79k,CLIP,,,32.0,224,LAION-2b,False,512.0,151.3,0.8959523093878369,0.8959523093878369,0.8,blonde_male,0.9233870967741936,blonde_female,0.0959523093878368,19962,3.5,29.4,0.9233870967741936,0.8,0.889423569161462,0.897677504976775,B
ViT-L-14-336-quickgelu,openai,ViT-L-14-336-quickgelu_openai,CLIP,,,14.0,336,OpenAI-400m,True,768.0,427.9,0.8955014527602445,0.8955014527602445,0.7555555555555555,blonde_male,0.9116935483870968,blonde_female,0.1399458972046889,19962,16.0,146.3,0.9116935483870968,0.7555555555555555,0.8859424593017303,0.9059057730590576,L
PE-Core-S-16-384,meta,PE-Core-S-16-384_meta,PE,,,16.0,384,MetaCLIP-5.4b,False,,87.2,0.8948502154092777,0.8948502154092777,0.7222222222222222,blonde_male,0.908958195089582,non-blonde_male,0.1726279931870554,19962,6.3,49.6,0.894758064516129,0.7222222222222222,0.8871710863110474,0.908958195089582,
ViT-B-16,commonpool_l_text_s1b_b8k,ViT-B-16_commonpool_l_text_s1b_b8k,CLIP,,,16.0,224,CommonPool-1b,False,512.0,149.6,0.8945997395050597,0.8945997395050597,0.4888888888888889,blonde_male,0.9426675514266756,non-blonde_male,0.4057108506161708,19962,8.5,34.1,0.709274193548387,0.4888888888888889,0.9120507832497184,0.9426675514266756,B
ViT-B-32-quickgelu,laion400m_e32,ViT-B-32-quickgelu_laion400m_e32,CLIP,,,32.0,224,LAION-400m,True,512.0,151.3,0.8941488828774672,0.8941488828774672,0.85,blonde_male,0.9137096774193548,blonde_female,0.0441488828774672,19962,8.8,30.1,0.9137096774193548,0.85,0.8982287293949012,0.8834771068347711,B
PE-Core-B-16,meta,PE-Core-B-16_meta,PE,,,16.0,224,MetaCLIP-5.4b,False,,447.7,0.8938483117924055,0.8938483117924055,0.7555555555555555,blonde_male,0.9346774193548388,blonde_female,0.13829275623685,19962,51.6,30.9,0.9346774193548388,0.7555555555555555,0.8751919729702058,0.9078964830789648,
ViT-B-32-quickgelu,laion400m_e31,ViT-B-32-quickgelu_laion400m_e31,CLIP,,,32.0,224,LAION-400m,True,512.0,151.3,0.8936479310690312,0.8936479310690312,0.85,blonde_male,0.9133064516129032,blonde_female,0.0436479310690312,19962,9.0,29.8,0.9133064516129032,0.85,0.8988430428995597,0.881486396814864,B
ViT-B-16,commonpool_l_clip_s1b_b8k,ViT-B-16_commonpool_l_clip_s1b_b8k,CLIP,,,16.0,224,CommonPool-1b,False,512.0,149.6,0.8934976455265004,0.8934976455265004,0.6111111111111112,blonde_male,0.9457199734571996,non-blonde_male,0.2823865344153892,19962,8.3,34.2,0.9258064516129032,0.6111111111111112,0.850209890447425,0.9457199734571996,B
RN50-quickgelu,openai,RN50-quickgelu_openai,ResNet,50.0,x1,,224,OpenAI-400m,True,1024.0,102.0,0.8934976455265004,0.8934976455265004,0.8166666666666667,blonde_male,0.9076612903225808,blonde_female,0.0768309788598337,19962,11.1,31.3,0.9076612903225808,0.8166666666666667,0.8970001023855841,0.8861313868613139,
ViT-H-14-378,dfn5b,ViT-H-14-378_dfn5b,CLIP,,,14.0,378,DFN-5b,False,1024.0,986.7,0.8932471696222823,0.8932471696222823,0.8555555555555555,blonde_male,0.9504032258064516,blonde_female,0.0376916140667268,19962,45.0,275.8,0.9504032258064516,0.8555555555555555,0.870072693764718,0.9053749170537492,H
ViT-B-16-SigLIP-256,webli,ViT-B-16-SigLIP-256_webli,SigLIP,,,16.0,256,WebLI-10b,False,,203.2,0.8931970744414387,0.8931970744414387,0.8741681171291082,non-blonde_female,0.9471774193548388,blonde_female,0.0190289573123304,19962,11.0,39.6,0.9471774193548388,0.9277777777777778,0.8741681171291082,0.8992700729927007,B
ViT-L-14,commonpool_xl_laion_s13b_b90k,ViT-L-14_commonpool_xl_laion_s13b_b90k,CLIP,,,14.0,224,CommonPool-12.8b,False,768.0,427.6,0.8930467888989079,0.8930467888989079,0.8111111111111111,blonde_male,0.9125,blonde_female,0.0819356777877967,19962,20.0,62.7,0.9125,0.8111111111111111,0.8904474250025597,0.891970802919708,L
ViT-B-16,commonpool_l_s1b_b8k,ViT-B-16_commonpool_l_s1b_b8k,CLIP,,,16.0,224,CommonPool-1b,False,512.0,149.6,0.8929465985372207,0.8929465985372207,0.4166666666666667,blonde_male,0.9795620437956204,non-blonde_male,0.476279931870554,19962,8.7,33.9,0.8330645161290322,0.4166666666666667,0.8501075048633152,0.9795620437956204,B
ViT-bigG-14-CLIPA,datacomp1b,ViT-bigG-14-CLIPA_datacomp1b,CLIPA,,,14.0,224,DataComp-1b,False,1280.0,2517.2,0.8928965033563772,0.8928965033563772,0.8555555555555555,blonde_male,0.9008064516129032,blonde_female,0.0373409478008216,19962,222.1,218.2,0.9008064516129032,0.8555555555555555,0.8939285348622914,0.8898473788984738,bigG
ViT-L-14,metaclip_400m,ViT-L-14_metaclip_400m,CLIP,,,14.0,224,MetaCLIP-400m,False,768.0,427.6,0.8927462178138463,0.8927462178138463,0.85,blonde_male,0.9088709677419354,blonde_female,0.0427462178138463,19962,20.0,62.5,0.9088709677419354,0.85,0.8959762465444865,0.8842733908427339,L
ViT-B-32,openai,ViT-B-32_openai,CLIP,,,32.0,224,OpenAI-400m,False,512.0,151.3,0.8919446949203487,0.8919446949203487,0.7666666666666667,blonde_male,0.9077505887171088,non-blonde_female,0.1252780282536819,19962,1.4,28.8,0.8798387096774194,0.7666666666666667,0.9077505887171088,0.8784339747843397,B
ViT-SO400M-16-SigLIP-i18n-256,webli,ViT-SO400M-16-SigLIP-i18n-256_webli,SigLIP,,,16.0,256,WebLI-10b,False,,1127.4,0.8917944093778178,0.8917944093778178,0.8775049767750498,non-blonde_male,0.9379032258064516,blonde_female,0.014289432602768,19962,158.7,72.5,0.9379032258064516,0.9333333333333332,0.8903450394184499,0.8775049767750498,
ViT-B-16-SigLIP-512,webli,ViT-B-16-SigLIP-512_webli,SigLIP,,,16.0,512,WebLI-10b,False,,203.8,0.891393647931069,0.891393647931069,0.8782635404934985,non-blonde_female,0.9487903225806452,blonde_female,0.0131301074375704,19962,11.2,117.4,0.9487903225806452,0.9388888888888888,0.8782635404934985,0.8883875248838753,B
ViT-bigG-14,laion2b_s39b_b160k,ViT-bigG-14_laion2b_s39b_b160k,CLIP,,,14.0,224,LAION-2b,False,1280.0,2539.6,0.8907424105801022,0.8907424105801022,0.8764205999795229,non-blonde_female,0.933467741935484,blonde_female,0.0143218106005792,19962,202.9,223.6,0.933467741935484,0.8777777777777778,0.8764205999795229,0.8955540809555408,bigG
ViT-L-14-quickgelu,openai,ViT-L-14-quickgelu_openai,CLIP,,,14.0,224,OpenAI-400m,True,768.0,427.6,0.8902915539525098,0.8902915539525098,0.8,blonde_male,0.9153225806451613,blonde_female,0.0902915539525097,19962,16.0,68.3,0.9153225806451613,0.8,0.8805160233439132,0.8968812209688122,L
ViT-H-14-worldwide-quickgelu,metaclip2_worldwide,ViT-H-14-worldwide-quickgelu_metaclip2_worldwide,CLIP,,,14.0,224,MetaCLIP2-2.5b,True,1024.0,1858.8,0.8902414587716662,0.8902414587716662,0.8277777777777777,blonde_male,0.932258064516129,blonde_female,0.0624636809938884,19962,226.7,122.9,0.932258064516129,0.8277777777777777,0.8731442612880107,0.9000663570006636,H
ViT-H-14-quickgelu,metaclip_fullcc,ViT-H-14-quickgelu_metaclip_fullcc,CLIP,,,14.0,224,CommonCrawl-2.5b,True,1024.0,986.1,0.890141268409979,0.890141268409979,0.8555555555555555,blonde_male,0.9088709677419354,blonde_female,0.0345857128544234,19962,41.2,108.9,0.9088709677419354,0.8555555555555555,0.8937237636940719,0.8801592568015926,H
ViT-H-14,dfn5b,ViT-H-14_dfn5b,CLIP,,,14.0,224,DFN-5b,False,1024.0,986.1,0.8900911732291353,0.8900911732291353,0.8611111111111112,blonde_male,0.95,blonde_female,0.0289800621180241,19962,44.1,98.5,0.95,0.8611111111111112,0.8707893928534862,0.8960849369608493,H
nllb-clip-large-siglip,mrl,nllb-clip-large-siglip_mrl,NLLB-SigLIP,,,14.0,384,WebLI-10b,False,,1195.5,0.8898406973249173,0.8898406973249173,0.7277777777777777,blonde_male,0.9342741935483873,blonde_female,0.1620629195471395,19962,26.1,181.2,0.9342741935483873,0.7277777777777777,0.8715060919422545,0.9028533510285336,
ViT-H-14,laion2b_s32b_b79k,ViT-H-14_laion2b_s32b_b79k,CLIP,,,14.0,224,LAION-2b,False,1024.0,986.1,0.889389840697325,0.889389840697325,0.8444444444444444,blonde_male,0.9241935483870968,blonde_female,0.0449453962528805,19962,190.2,114.8,0.9241935483870968,0.8444444444444444,0.8820518071055595,0.8885202388852024,H
ViT-B-16-SigLIP-384,webli,ViT-B-16-SigLIP-384_webli,SigLIP,,,16.0,384,WebLI-10b,False,,203.4,0.8886885081655145,0.8886885081655145,0.8736561892085595,non-blonde_female,0.9495967741935484,blonde_female,0.015032318956955,19962,11.4,73.2,0.9495967741935484,0.9333333333333332,0.8736561892085595,0.8870603848706039,B
ViT-H-14-quickgelu,dfn5b,ViT-H-14-quickgelu_dfn5b,CLIP,,,14.0,224,DFN-5b,True,1024.0,986.1,0.8886885081655145,0.8886885081655145,0.8703798505170472,non-blonde_female,0.9483870967741936,blonde_female,0.0183086576484672,19962,41.8,107.1,0.9483870967741936,0.8944444444444445,0.8703798505170472,0.8926343729263437,H
ViT-L-14-quickgelu,metaclip_fullcc,ViT-L-14-quickgelu_metaclip_fullcc,CLIP,,,14.0,224,CommonCrawl-2.5b,True,768.0,427.6,0.8885382226229837,0.8885382226229837,0.8388888888888889,blonde_male,0.9282258064516128,blonde_female,0.0496493337340947,19962,19.6,68.5,0.9282258064516128,0.8388888888888889,0.8778539981570594,0.8905109489051095,L
ViT-B-32,laion2b_e16,ViT-B-32_laion2b_e16,CLIP,,,32.0,224,LAION-2b,False,512.0,151.3,0.8883879370804528,0.8883879370804528,0.8055555555555556,blonde_male,0.9387096774193548,blonde_female,0.0828323815248972,19962,1.5,29.3,0.9387096774193548,0.8055555555555556,0.8697655370123887,0.8979429329794293,B
EVA01-g-14,laion400m_s11b_b41k,EVA01-g-14_laion400m_s11b_b41k,EVA,,,14.0,224,LAION-400m,False,,1136.4,0.8883378418996093,0.8883378418996093,0.7944444444444444,blonde_male,0.891983208764206,non-blonde_female,0.0938933974551649,19962,31.6,116.4,0.8770161290322581,0.7944444444444444,0.891983208764206,0.8895819508958195,
ViT-L-14,openai,ViT-L-14_openai,CLIP,,,14.0,224,OpenAI-400m,False,768.0,427.6,0.8883378418996093,0.8883378418996093,0.8111111111111111,blonde_male,0.9181451612903224,blonde_female,0.0772267307884981,19962,16.1,62.5,0.9181451612903224,0.8111111111111111,0.8837923620354254,0.886264100862641,L
nllb-clip-large-siglip,v1,nllb-clip-large-siglip_v1,NLLB-SigLIP,,,14.0,384,WebLI-10b,False,,1195.5,0.888237651537922,0.888237651537922,0.7111111111111111,blonde_male,0.9086927670869276,non-blonde_male,0.1771265404268108,19962,60.3,181.6,0.9080645161290324,0.7111111111111111,0.8706870072693764,0.9086927670869276,
ViT-L-14-336,openai,ViT-L-14-336_openai,CLIP,,,14.0,336,OpenAI-400m,False,768.0,427.9,0.8873359382827372,0.8873359382827372,0.8222222222222222,blonde_male,0.920967741935484,blonde_female,0.0651137160605149,19962,22.3,137.5,0.920967741935484,0.8222222222222222,0.884816217876523,0.8810882548108826,L
EVA01-g-14-plus,merged2b_s11b_b114k,EVA01-g-14-plus_merged2b_s11b_b114k,EVA,,,14.0,224,Merged-2b,False,,1366.6,0.8873359382827372,0.8873359382827372,0.8640319443022423,non-blonde_female,0.947983870967742,blonde_female,0.0233039939804948,19962,38.0,116.7,0.947983870967742,0.8666666666666667,0.8640319443022423,0.8980756469807565,
ViT-H-14-worldwide-378,metaclip2_worldwide,ViT-H-14-worldwide-378_metaclip2_worldwide,CLIP,,,14.0,378,MetaCLIP2-2.5b,False,1024.0,1859.4,0.8873359382827372,0.8873359382827372,0.8444444444444444,blonde_male,0.9407258064516127,blonde_female,0.0428914938382927,19962,238.4,292.5,0.9407258064516127,0.8444444444444444,0.864134329886352,0.9008626410086265,H
nllb-clip-base-siglip,mrl,nllb-clip-base-siglip_mrl,NLLB-SigLIP,,,16.0,384,WebLI-10b,False,,507.5,0.8865845105700831,0.8865845105700831,0.6666666666666666,blonde_male,0.9214333112143333,non-blonde_male,0.2199178439034165,19962,15.1,73.1,0.9181451612903224,0.6666666666666666,0.8557387119893519,0.9214333112143333,
ViT-SO400M-16-SigLIP2-512,webli,ViT-SO400M-16-SigLIP2-512_webli,SigLIP2,,,16.0,512,WebLI-10b,False,,1136.6,0.8863841298467088,0.8863841298467088,0.8658748848162179,non-blonde_female,0.9439516129032258,blonde_female,0.0205092450304908,19962,839.8,261.9,0.9439516129032258,0.9222222222222224,0.8658748848162179,0.8931652289316523,
ViT-SO400M-16-SigLIP2-384,webli,ViT-SO400M-16-SigLIP2-384_webli,SigLIP2,,,16.0,384,WebLI-10b,False,,1136.0,0.8863841298467088,0.8863841298467088,0.8727347189515716,non-blonde_female,0.9383064516129032,blonde_female,0.0136494108951371,19962,103.9,154.0,0.9383064516129032,0.9222222222222224,0.8727347189515716,0.8861313868613139,
RN50,openai,RN50_openai,ResNet,50.0,x1,,224,OpenAI-400m,False,1024.0,102.0,0.886233844304178,0.886233844304178,0.8388888888888889,blonde_male,0.9137096774193548,blonde_female,0.047344955415289,19962,1.4,30.8,0.9137096774193548,0.8388888888888889,0.8984335005631207,0.8625082946250829,
ViT-L-16-SigLIP2-512,webli,ViT-L-16-SigLIP2-512_webli,SigLIP2,,,16.0,512,WebLI-10b,False,,882.3,0.8860334635808035,0.8860334635808035,0.8563530254940105,non-blonde_female,0.9532258064516128,blonde_female,0.0296804380867929,19962,92.1,209.4,0.9532258064516128,0.8722222222222222,0.8563530254940105,0.9027206370272064,L
ViTamin-L-336,datacomp1b,ViTamin-L-336_datacomp1b,ViTamin,,,14.0,336,DataComp-1b,False,,457.2,0.8856827973148983,0.8856827973148983,0.8611111111111112,blonde_male,0.915725806451613,blonde_female,0.0245716862037871,19962,8.9,134.8,0.915725806451613,0.8611111111111112,0.8921879799324255,0.8679495686794957,
ViT-SO400M-14-SigLIP2-378,webli,ViT-SO400M-14-SigLIP2-378_webli,SigLIP2,,,14.0,378,WebLI-10b,False,,1136.0,0.8851818455064623,0.8851818455064623,0.870891778437596,non-blonde_female,0.9383064516129032,blonde_female,0.0142900670688662,19962,64.8,180.2,0.9383064516129032,0.9222222222222224,0.870891778437596,0.885335102853351,
ViT-B-16-SigLIP,webli,ViT-B-16-SigLIP_webli,SigLIP,,,16.0,224,WebLI-10b,False,,203.2,0.8850315599639315,0.8850315599639315,0.8727347189515716,non-blonde_female,0.9532258064516128,blonde_female,0.0122968410123598,19962,12.8,55.9,0.9532258064516128,0.9444444444444444,0.8727347189515716,0.8771068347710683,B
ViT-H-14,metaclip_altogether,ViT-H-14_metaclip_altogether,CLIP,,,14.0,224,MetaCLIP2-2.5b,False,1024.0,986.1,0.8848311792405571,0.8848311792405571,0.8333333333333334,blonde_male,0.9258064516129032,blonde_female,0.0514978459072237,19962,42.2,100.5,0.9258064516129032,0.8333333333333334,0.8820518071055595,0.8761778367617784,H
ViT-L-16-SigLIP2-384,webli,ViT-L-16-SigLIP2-384_webli,SigLIP2,,,16.0,384,WebLI-10b,False,,881.9,0.8847309888788698,0.8847309888788698,0.8552267840688031,non-blonde_female,0.9524193548387097,blonde_female,0.0295042048100666,19962,73.9,124.6,0.9524193548387097,0.8611111111111112,0.8552267840688031,0.9012607830126078,L
ViT-SO400M-14-SigLIP2,webli,ViT-SO400M-14-SigLIP2_webli,SigLIP2,,,14.0,224,WebLI-10b,False,,1135.5,0.8846808936980263,0.8846808936980263,0.8682297532507423,non-blonde_female,0.9443548387096774,blonde_female,0.016451140447284,19962,102.9,68.0,0.9443548387096774,0.9277777777777778,0.8682297532507423,0.885335102853351,
xlm-roberta-base-ViT-B-32,laion5b_s13b_b90k,xlm-roberta-base-ViT-B-32_laion5b_s13b_b90k,XLM-RoBERTa-CLIP,,,32.0,224,LAION-5b,False,512.0,366.1,0.8844805129746518,0.8844805129746518,0.8111111111111111,blonde_male,0.9197580645161292,blonde_female,0.0733694018635406,19962,18.5,29.7,0.9197580645161292,0.8111111111111111,0.8829732773625474,0.8765759787657598,B
ViT-B-16,laion400m_e32,ViT-B-16_laion400m_e32,CLIP,,,16.0,224,LAION-400m,False,512.0,149.6,0.8844805129746518,0.8844805129746518,0.7944444444444444,blonde_male,0.910483870967742,blonde_female,0.0900360685302074,19962,8.8,34.0,0.910483870967742,0.7944444444444444,0.884406675540084,0.8781685467816854,B
ViTamin-L-384,datacomp1b,ViTamin-L-384_datacomp1b,ViTamin,,,14.0,384,DataComp-1b,False,,457.4,0.8843302274321211,0.8843302274321211,0.8611111111111112,blonde_male,0.915725806451613,blonde_female,0.0232191163210099,19962,9.0,175.5,0.915725806451613,0.8611111111111112,0.8944404627828402,0.8614465826144658,
ViT-B-16,laion400m_e31,ViT-B-16_laion400m_e31,CLIP,,,16.0,224,LAION-400m,False,512.0,149.6,0.883578799719467,0.883578799719467,0.8111111111111111,blonde_male,0.9133064516129032,blonde_female,0.0724676886083558,19962,8.8,34.0,0.9133064516129032,0.8111111111111111,0.8824613494419986,0.8769741207697412,B
ViTamin-L,datacomp1b,ViTamin-L_datacomp1b,ViTamin,,,14.0,224,DataComp-1b,False,,457.0,0.8834285141769361,0.8834285141769361,0.8617120106171201,non-blonde_male,0.915725806451613,blonde_female,0.021716503559816,19962,8.7,65.1,0.915725806451613,0.8666666666666667,0.8922903655165353,0.8617120106171201,
PE-Core-bigG-14-448,meta,PE-Core-bigG-14-448_meta,PE,,,14.0,448,MetaCLIP-5.4b,False,,2419.3,0.8827271816451258,0.8827271816451258,0.8555555555555555,blonde_male,0.9326612903225806,blonde_female,0.0271716260895702,19962,359.2,839.9,0.9326612903225806,0.8555555555555555,0.863724787549913,0.8915726609157266,
ViT-H-14-CLIPA-336,laion2b,ViT-H-14-CLIPA-336_laion2b,CLIPA,,,14.0,336,LAION-2b,False,1024.0,968.6,0.8819757539324717,0.8819757539324717,0.8741871267418713,non-blonde_male,0.9217741935483872,blonde_female,0.0077886271906004,19962,45.5,211.7,0.9217741935483872,0.8777777777777778,0.8779563837411692,0.8741871267418713,H
ViT-SO400M-16-SigLIP2-256,webli,ViT-SO400M-16-SigLIP2-256_webli,SigLIP2,,,16.0,256,WebLI-10b,False,,1135.7,0.8819256587516281,0.8819256587516281,0.8642367154704618,non-blonde_female,0.9463709677419356,blonde_female,0.0176889432811663,19962,91.9,71.7,0.9463709677419356,0.9333333333333332,0.8642367154704618,0.882415394824154,
convnext_xxlarge,laion2b_s34b_b82k_augreg,convnext_xxlarge_laion2b_s34b_b82k_augreg,ConvNeXt,,,,256,LAION-2b,False,,1200.6,0.8816250876665664,0.8816250876665664,0.8705846216852667,non-blonde_female,0.9423387096774194,blonde_female,0.0110404659812997,19962,130.8,109.4,0.9423387096774194,0.8833333333333333,0.8705846216852667,0.8759124087591241,
ViT-L-16-SigLIP2-256,webli,ViT-L-16-SigLIP2-256_webli,SigLIP2,,,16.0,256,WebLI-10b,False,,881.5,0.8808736599539124,0.8808736599539124,0.8551243984846933,non-blonde_female,0.9475806451612904,blonde_female,0.025749261469219,19962,63.7,60.4,0.9475806451612904,0.8833333333333333,0.8551243984846933,0.8922362309223623,L
ViT-L-14-CLIPA,datacomp1b,ViT-L-14-CLIPA_datacomp1b,CLIPA,,,14.0,224,DataComp-1b,False,768.0,414.2,0.8807233744113816,0.8807233744113816,0.8711989351899253,non-blonde_female,0.9213709677419356,blonde_female,0.0095244392214562,19962,20.8,58.1,0.9213709677419356,0.9,0.8711989351899253,0.8792302587923025,L
ViT-L-14,laion2b_s32b_b82k,ViT-L-14_laion2b_s32b_b82k,CLIP,,,14.0,224,LAION-2b,False,768.0,427.6,0.8804728985071636,0.8804728985071636,0.8333333333333334,blonde_male,0.9120967741935484,blonde_female,0.0471395651738302,19962,20.0,62.4,0.9120967741935484,0.8333333333333334,0.8811303368485717,0.8703384207033842,L
ViT-L-16-SigLIP-256,webli,ViT-L-16-SigLIP-256_webli,SigLIP,,,16.0,256,WebLI-10b,False,,652.2,0.8796713756136659,0.8796713756136659,0.8592198218490836,non-blonde_female,0.9633064516129032,blonde_female,0.0204515537645822,19962,31.2,59.8,0.9633064516129032,0.95,0.8592198218490836,0.8769741207697412,L
ViT-B-32,commonpool_m_basic_s128m_b4k,ViT-B-32_commonpool_m_basic_s128m_b4k,CLIP,,,32.0,224,CommonPool-128m,False,512.0,151.3,0.8790702334435427,0.8790702334435427,0.2055555555555555,blonde_male,0.9670869276708692,non-blonde_male,0.6735146778879872,19962,4.5,29.3,0.6016129032258064,0.2055555555555555,0.8940309204464012,0.9670869276708692,B
convnext_xxlarge,laion2b_s34b_b82k_augreg_rewind,convnext_xxlarge_laion2b_s34b_b82k_augreg_rewind,ConvNeXt,,,,256,LAION-2b,False,,1200.6,0.8789700430818556,0.8789700430818556,0.8663868127367667,non-blonde_female,0.947983870967742,blonde_female,0.0125832303450889,19962,228.4,108.9,0.947983870967742,0.8666666666666667,0.8663868127367667,0.8728599867285999,
ViT-gopt-16-SigLIP2-256,webli,ViT-gopt-16-SigLIP2-256_webli,SigLIP2,,,16.0,256,WebLI-10b,False,,1871.4,0.8785191864542631,0.8785191864542631,0.8592198218490836,non-blonde_female,0.9375,blonde_female,0.0192993646051794,19962,93.7,135.6,0.9375,0.9,0.8592198218490836,0.8836098208360982,gopt
ViT-L-14-CLIPA-336,datacomp1b,ViT-L-14-CLIPA-336_datacomp1b,CLIPA,,,14.0,336,DataComp-1b,False,768.0,414.5,0.8780182346458271,0.8780182346458271,0.8709941640217057,non-blonde_female,0.9245967741935484,blonde_female,0.0070240706241213,19962,20.6,123.8,0.9245967741935484,0.8888888888888888,0.8709941640217057,0.8715328467153285,L
ViT-gopt-16-SigLIP2-384,webli,ViT-gopt-16-SigLIP2-384_webli,SigLIP2,,,16.0,384,WebLI-10b,False,,1871.9,0.8777176635607654,0.8777176635607654,0.857786423671547,non-blonde_female,0.9350806451612904,blonde_female,0.0199312398892184,19962,105.1,292.4,0.9350806451612904,0.8944444444444445,0.857786423671547,0.8842733908427339,gopt
convnext_xxlarge,laion2b_s34b_b82k_augreg_soup,convnext_xxlarge_laion2b_s34b_b82k_augreg_soup,ConvNeXt,,,,256,LAION-2b,False,,1200.6,0.8774170924757039,0.8774170924757039,0.8672058974096447,non-blonde_female,0.9455645161290324,blonde_female,0.0102111950660591,19962,52.7,109.4,0.9455645161290324,0.8722222222222222,0.8672058974096447,0.8683477106834772,
